Id,Sales
1,4003.34570312
2,7524.02294922
3,9123.86328125
4,7723.47705078
5,7012.52441406
6,5705.7421875
7,7462.10253906
8,8024.51611328
9,5058.29345703
10,5641.19335938
11,6814.73486328
12,7736.55664062
13,7312.25537109
14,8892.59179688
15,5595.59863281
16,4743.06298828
17,5410.14599609
18,9249.98535156
19,10089.3095703
20,10058.2558594
21,7277.92431641
22,4450.18945312
23,5713.02880859
24,4172.45751953
25,7648.74511719
26,10986.0644531
27,9380.86621094
28,5528.98242188
29,4975.45019531
30,4473.12011719
31,5797.35742188
32,10215.2441406
33,6525.44677734
34,5317.91357422
35,5184.79541016
36,7981.87597656
37,3570.47412109
38,7438.38964844
39,4363.53369141
40,7096.09765625
41,6716.4296875
42,5427.21826172
43,8297.36816406
44,7021.10400391
45,4898.36328125
46,6506.39160156
47,7667.51757812
48,11599.7246094
49,5794.70361328
50,7946.82617188
51,6942.24023438
52,8407.375
53,6222.49462891
54,9235.17578125
55,4763.96582031
56,4856.17675781
57,5979.71142578
58,5891.17382812
59,8909.859375
60,7794.52880859
61,5551.828125
62,7475.26025391
63,6849.75537109
64,10113.9833984
65,3934.7878418
66,12648.6523438
67,4944.08886719
68,6052.4609375
69,8311.74511719
70,4723.91845703
71,6473.25
72,6210.5703125
73,7203.26953125
74,5669.84326172
75,5552.36328125
76,7391.47900391
77,7493.55615234
78,6853.25195312
79,4934.41162109
80,7082.43212891
81,11309.8857422
82,6436.53076172
83,4448.01660156
84,6397.65771484
85,5880.93310547
86,5618.56396484
87,7408.05078125
88,3957.3203125
89,8079.44238281
90,5899.02929688
91,6964.04638672
92,6924.65576172
93,4090.65087891
94,5993.06152344
95,5196.60888672
96,7970.25146484
97,7889.79833984
98,5096.27246094
99,4925.00244141
100,7010.13671875
101,5734.35888672
102,6498.83740234
103,6960.94482422
104,6498.00048828
105,7547.23144531
106,5592.97851562
107,4142.8359375
108,6993.67431641
109,7930.546875
110,7789.28955078
111,8388.6640625
112,7462.69335938
113,5442.14257812
114,8684.69140625
115,5604.390625
116,7089.75146484
117,8728.25390625
118,6113.67382812
119,10168.5458984
120,7262.20410156
121,7427.87548828
122,5912.36816406
123,7105.02392578
124,8013.06640625
125,6512.94873047
126,3747.0234375
127,5362.18701172
128,7586.72509766
129,5261.70996094
130,4391.68652344
131,8235.578125
132,6680.94384766
133,5621.078125
134,6241.11132812
135,5274.75
136,7321.8515625
137,7100.7421875
138,6973.97705078
139,5549.36621094
140,5106.29150391
141,6091.39794922
142,3741.640625
143,5806.03466797
144,5372.41601562
145,8245.56738281
146,7221.41015625
147,6106.18505859
148,12032.4306641
149,4951.99462891
150,5336.23632812
151,10287.8320312
152,6769.78662109
153,8499.32128906
154,7213.77539062
155,5925.94677734
156,6175.84765625
157,5427.68408203
158,8371.75878906
159,11024.2919922
160,6068.02197266
161,3200.37231445
162,4510.21533203
163,9021.27148438
164,8776.81445312
165,6067.73242188
166,6900.06347656
167,4863.03710938
168,5443.14941406
169,3322.609375
170,5088.79199219
171,6230.8984375
172,7196.99951172
173,6959.31152344
174,8534.64160156
175,7732.13769531
176,9327.74511719
177,7566.01416016
178,4917.99365234
179,9037.22949219
180,9883.59082031
181,5903.16064453
182,7419.74707031
183,5416.43505859
184,6380.16845703
185,4078.83276367
186,6910.87841797
187,5333.19873047
188,8950.54785156
189,7165.22509766
190,8193.93457031
191,7654.47412109
192,5629.00292969
193,8434.76367188
194,18340.0566406
195,10087.9433594
196,5602.81396484
197,2898.55200195
198,6011.37597656
199,8158.35058594
200,5624.66601562
201,12424.1728516
202,18670.1875
203,4188.31298828
204,5358.57226562
205,9053.75976562
206,4799.31835938
207,8485.1953125
208,6807.04345703
209,7392.44482422
210,5007.06347656
211,6051.32373047
212,5518.52392578
213,7319.17041016
214,9234.55957031
215,6096.27441406
216,5845.36523438
217,7220.04638672
218,5016.10791016
219,5038.18505859
220,7506.08886719
221,5676.69970703
222,5393.70947266
223,7112.10253906
224,6204.23486328
225,5775.51171875
226,7126.42333984
227,7154.54443359
228,8189.87939453
229,7034.52392578
230,7823.15917969
231,5927.37109375
232,3824.33422852
233,6055.76416016
234,6696.23583984
235,5957.99707031
236,4441.04638672
237,8412.55664062
238,7191.17382812
239,9348.078125
240,6914.26757812
241,5662.96826172
242,5211.37158203
243,4609.12548828
244,9393.14941406
245,5070.171875
246,7637.62060547
247,15299.3007812
248,7194.56298828
249,7894.51025391
250,5504.90234375
251,4545.46289062
252,6874.06347656
253,4096.59814453
254,5687.58251953
255,10941.9560547
256,5124.1640625
257,16151.6953125
258,13491.3115234
259,4867.46435547
260,6786.26611328
261,5965.50878906
262,6767.95947266
263,5631.94042969
264,10600.4833984
265,8052.56982422
266,10118.2480469
267,4558.28466797
268,7289.89453125
269,5278.32324219
270,7908.92041016
271,6779.00097656
272,6036.07617188
273,6243.81445312
274,6249.43310547
275,8011.69091797
276,9654.79003906
277,5810.78222656
278,9964.44238281
279,6174.55761719
280,9738.62695312
281,5705.14892578
282,5291.42480469
283,5533.36669922
284,10246.8603516
285,6192.54052734
286,7734.31347656
287,6387.27441406
288,8744.01074219
289,4332.27050781
290,8670.53027344
291,6948.6328125
292,4061.85375977
293,13497.4511719
294,17737.3710938
295,6964.17919922
296,6800.78710938
297,9340.38671875
298,10605.5800781
299,11424.46875
300,5418.82275391
301,7517.73925781
302,5677.04052734
303,8118.08837891
304,3918.26611328
305,6107.36767578
306,5637.11083984
307,5583.59716797
308,7454.57617188
309,5283.10839844
310,4886.45361328
311,7021.09082031
312,4076.06738281
313,4639.58837891
314,6297.17041016
315,6305.71728516
316,8723.30273438
317,7942.65869141
318,7344.67431641
319,6161.97265625
320,6198.61572266
321,11885.9208984
322,7580.35253906
323,5239.76269531
324,4754.74072266
325,7835.95898438
326,4568.05224609
327,6942.90917969
328,3400.59594727
329,5383.97900391
330,8274.38671875
331,6263.85693359
332,5156.40673828
333,8568.52246094
334,9406.22949219
335,12098.7138672
336,6187.45117188
337,9061.88085938
338,3036.0168457
339,4937.86767578
340,6371.98242188
341,4325.36621094
342,8393.74609375
343,5001.33056641
344,5013.52929688
345,8701.70507812
346,10591.2060547
347,8848.30957031
348,5459.3828125
349,5129.68017578
350,8197.31152344
351,6953.65869141
352,6211.31103516
353,5143.37939453
354,6730.859375
355,9940.50292969
356,4353.33105469
357,6274.19580078
358,7818.07177734
359,8259.5703125
360,13228.4414062
361,5069.81884766
362,13933.9492188
363,6451.33740234
364,5053.20117188
365,3807.33886719
366,5915.88818359
367,6114.51367188
368,5481.046875
369,7153.63671875
370,5006.29931641
371,4716.93945312
372,7191.85302734
373,3468.75830078
374,7405.00585938
375,6797.31787109
376,7528.44482422
377,8609.04003906
378,5601.91601562
379,8560.23144531
380,6109.50585938
381,5330.58935547
382,5872.83886719
383,4902.78515625
384,10180.6464844
385,6351.61230469
386,4640.5
387,7168.66357422
388,8589.58496094
389,7247.27148438
390,6134.31689453
391,8007.08447266
392,5413.59423828
393,5987.44482422
394,6056.30126953
395,8259.36621094
396,6381.43408203
397,6191.89697266
398,6014.75390625
399,5072.29101562
400,3742.29736328
401,5824.26660156
402,8512.68261719
403,8392.3125
404,9940.53125
405,11012.7314453
406,8200.94726562
407,6019.34570312
408,5127.00927734
409,10450.4960938
410,10250.2910156
411,7911.72705078
412,8427.73535156
413,7763.38183594
414,5701.92822266
415,3827.69921875
416,10375.859375
417,6628.59667969
418,6077.34179688
419,5987.61035156
420,3084.11938477
