Id,Sales
1,4039.89746094
2,7644.89453125
3,9156.19628906
4,7679.93066406
5,6674.34521484
6,5779.87109375
7,7486.84814453
8,7984.80761719
9,5115.02734375
10,5622.39160156
11,6903.05859375
12,7752.81494141
13,7258.69335938
14,8340.83398438
15,5473.25732422
16,4878.18261719
17,5723.72998047
18,8987.44335938
19,10472.7070312
20,10115.8652344
21,7626.06103516
22,4628.69189453
23,5911.22363281
24,4277.81396484
25,7054.2578125
26,11020.4541016
27,9209.32421875
28,5479.04003906
29,5179.88183594
30,4653.45214844
31,5999.078125
32,9978.38476562
33,6972.50683594
34,5307.88964844
35,4965.29492188
36,7827.45068359
37,3424.2487793
38,7318.72363281
39,4427.21533203
40,7043.38623047
41,6688.94580078
42,5368.21044922
43,8257.02636719
44,6815.91162109
45,4753.50732422
46,6398.3046875
47,8257.13671875
48,11247.7412109
49,5769.97802734
50,7873.55273438
51,6885.39599609
52,9012.5859375
53,6180.07861328
54,9372.57519531
55,4667.06396484
56,4753.56640625
57,6217.66503906
58,6125.13183594
59,8976.67480469
60,7588.28808594
61,5459.87255859
62,7640.06152344
63,6486.22900391
64,10654.46875
65,4128.19628906
66,12810.71875
67,4934.70361328
68,5981.47412109
69,8489.26660156
70,4955.79833984
71,6559.94482422
72,6380.6796875
73,7328.91552734
74,5676.99755859
75,5601.69726562
76,7336.53173828
77,7824.67382812
78,7729.99902344
79,5007.60302734
80,7151.71289062
81,10885.9443359
82,6669.82666016
83,4620.05517578
84,6641.18408203
85,5961.32275391
86,5756.46582031
87,7836.10839844
88,3957.70922852
89,8125.98242188
90,6102.05126953
91,7037.3828125
92,7136.16357422
93,4118.68554688
94,6175.81787109
95,5266.06298828
96,8028.37451172
97,7482.55761719
98,5178.7109375
99,4948.07080078
100,7236.08886719
101,5709.85253906
102,6256.60791016
103,7253.92480469
104,6500.20117188
105,7642.92578125
106,5924.28515625
107,4261.70947266
108,7494.38574219
109,8121.14746094
110,8290.91308594
111,8503.95898438
112,7706.95654297
113,5580.93994141
114,8862.81152344
115,5524.07470703
116,7453.48876953
117,8958.46484375
118,6240.3671875
119,10352.5009766
120,7620.95703125
121,7580.47558594
122,5982.27832031
123,7412.21386719
124,8468.79003906
125,6814.27978516
126,3892.45288086
127,5416.85351562
128,7768.53710938
129,5418.71435547
130,4680.79541016
131,8175.20703125
132,6657.41357422
133,5741.69287109
134,6490.06591797
135,5388.3046875
136,7130.97216797
137,7055.99365234
138,7166.12060547
139,5786.77197266
140,5025.94042969
141,6487.02734375
142,3647.08178711
143,5996.56054688
144,5602.89404297
145,8366.62597656
146,7019.61767578
147,6196.68261719
148,11386.7324219
149,4770.88720703
150,5738.265625
151,9296.02929688
152,6642.19775391
153,8273.80273438
154,7448.79101562
155,5794.53759766
156,6165.09472656
157,5315.55517578
158,8351.73242188
159,11745.4619141
160,6351.60009766
161,3103.90991211
162,4614.91503906
163,9314.10742188
164,9123.94140625
165,6310.38037109
166,7030.98876953
167,5006.82910156
168,5304.16943359
169,3522.47827148
170,5238.09375
171,6371.98242188
172,7256.45019531
173,6935.80712891
174,7423.13769531
175,7796.11230469
176,8956.3203125
177,7352.00585938
178,4941.48193359
179,9009.23339844
180,10083.7392578
181,6258.94775391
182,7685.62451172
183,5518.45019531
184,6600.08691406
185,4185.09375
186,6918.39697266
187,5436.01513672
188,9410.76171875
189,7497.05224609
190,8210.65234375
191,7590.30761719
192,5692.51074219
193,8479.67675781
194,17561.2695312
195,9995.90234375
196,5606.45996094
197,2945.07983398
198,6074.81494141
199,8434.12792969
200,5778.34960938
201,11834.1923828
202,18414.9160156
203,4194.56982422
204,5275.68066406
205,9040.25585938
206,4785.4765625
207,9023.30273438
208,6798.23193359
209,7472.43701172
210,4801.76855469
211,6359.67480469
212,5611.26416016
213,7677.49169922
214,9241.37890625
215,5928.81884766
216,6046.26416016
217,7477.32080078
218,5348.98144531
219,5089.39355469
220,7566.95214844
221,5935.89160156
222,5790.44384766
223,7523.29833984
224,6516.80761719
225,5669.46484375
226,7161.38525391
227,7021.45263672
228,8304.73925781
229,7264.19921875
230,7995.796875
231,6151.95410156
232,3969.98657227
233,6627.35107422
234,6880.984375
235,5876.17285156
236,4439.61474609
237,8358.79296875
238,7606.82470703
239,9101.44824219
240,6888.01708984
241,5677.62548828
242,5415.82568359
243,4649.88476562
244,9256.81640625
245,5210.75488281
246,7580.265625
247,13717.2275391
248,6999.83398438
249,7755.81005859
250,5702.89648438
251,4772.21630859
252,6859.15039062
253,4242.92919922
254,5939.94726562
255,11023.3662109
256,5443.00927734
257,16240.7773438
258,12316.7607422
259,4873.80126953
260,6475.51611328
261,5679.25585938
262,6872.68701172
263,5512.38476562
264,10058.6015625
265,7999.6796875
266,9512.09179688
267,4787.35302734
268,7193.92480469
269,5292.19238281
270,8023.92675781
271,6794.77001953
272,6284.06591797
273,6408.71875
274,6189.90673828
275,8032.56396484
276,10082.2490234
277,5895.24902344
278,10054.3427734
279,6080.69335938
280,10647.3271484
281,5459.70068359
282,5302.86425781
283,5386.91210938
284,9965.01269531
285,6327.7265625
286,7565.0546875
287,6122.80712891
288,8735.66699219
289,4271.79541016
290,8824.67675781
291,7037.31591797
292,4232.31005859
293,14234.8876953
294,16838.4335938
295,6786.97802734
296,7102.93017578
297,9295.10742188
298,10743.6542969
299,11201.34375
300,5502.56591797
301,7564.52050781
302,5957.18994141
303,7637.31494141
304,3789.76123047
305,6186.57177734
306,5864.50390625
307,5525.66650391
308,7296.67675781
309,5006.38525391
310,5141.99121094
311,7036.28222656
312,4169.07617188
313,4689.06298828
314,5978.91259766
315,6484.16894531
316,8125.90478516
317,8118.48339844
318,7262.07958984
319,6101.38769531
320,6384.06445312
321,11608.7109375
322,7756.02490234
323,5180.41552734
324,4843.62109375
325,7637.68603516
326,5030.60253906
327,6641.67822266
328,3605.32983398
329,5493.90234375
330,7866.14404297
331,6547.85498047
332,5335.88525391
333,8894.18652344
334,9232.32226562
335,12242.5673828
336,6104.09472656
337,9167.19824219
338,3177.98046875
339,4921.99707031
340,6245.38720703
341,4349.32958984
342,7920.22119141
343,5214.8671875
344,5107.19726562
345,8562.828125
346,10774.4492188
347,8744.828125
348,5626.58691406
349,5212.79345703
350,8537.66210938
351,7093.26904297
352,6266.03222656
353,5016.50488281
354,6483.79785156
355,9820.69921875
356,4379.69238281
357,6620.90673828
358,7837.08007812
359,7950.26855469
360,12986.6357422
361,4996.50488281
362,13820.4306641
363,6488.34521484
364,5083.38232422
365,4305.34814453
366,5982.38671875
367,6074.39794922
368,5546.28662109
369,6834.54980469
370,4994.73242188
371,4788.21142578
372,7339.54833984
373,3545.09106445
374,7404.01025391
375,6760.8046875
376,7593.88476562
377,8352.13085938
378,5498.66796875
379,8271.34082031
380,6259.65234375
381,5086.15673828
382,5923.01367188
383,5028.91845703
384,10394.4804688
385,6737.14746094
386,4765.08837891
387,7532.02197266
388,8378.02148438
389,7193.90429688
390,6084.69677734
391,7819.21289062
392,5543.24560547
393,5931.65234375
394,5684.24707031
395,8342.83105469
396,6226.24072266
397,6447.30175781
398,5980.15039062
399,5146.61328125
400,3970.62280273
401,5857.23095703
402,8678.38964844
403,8377.94140625
404,9791.30371094
405,10901.0400391
406,8459.75585938
407,6408.45556641
408,5165.51904297
409,10057.3349609
410,9972.11523438
411,8158.1015625
412,8385.96777344
413,7633.4765625
414,5602.14599609
415,4020.85522461
416,10647.4589844
417,6577.56298828
418,5980.93212891
419,5997.95068359
420,3161.29833984
421,11557.4736328
422,5997.28710938
423,5162.85400391
424,4865.85351562
425,6052.01660156
426,6625.28466797
427,8826.69726562
428,6649.08154297
429,5215.29980469
430,5119.34228516
431,4602.39501953
432,3468.33154297
433,7034.44335938
434,16195.5341797
435,4974.2734375
436,5606.67919922
437,6627.30078125
438,5698.47558594
