Id,Sales
1,4057.65576172
2,7551.99853516
3,8872.28417969
4,7600.99365234
5,6841.92626953
6,5707.59814453
7,7477.36376953
8,7967.40917969
9,5165.12988281
10,5678.15087891
11,6836.67529297
12,7604.51074219
13,7228.47363281
14,8557.45605469
15,5420.83886719
16,4827.06738281
17,5616.28662109
18,8862.93847656
19,9956.95703125
20,10091.4648438
21,7526.11181641
22,4552.31884766
23,5892.33691406
24,4251.92382812
25,7028.91015625
26,10784.2470703
27,9102.88964844
28,5491.953125
29,5061.36328125
30,4614.58056641
31,5873.50537109
32,9898.7890625
33,7051.29785156
34,5164.25292969
35,4990.84130859
36,7654.7734375
37,3520.24438477
38,7151.73339844
39,4407.14257812
40,6933.00927734
41,6657.97900391
42,5334.17041016
43,8210.46484375
44,6744.69580078
45,4693.73486328
46,6408.99951172
47,8109.09619141
48,11422.203125
49,5736.72216797
50,7871.61572266
51,6946.20117188
52,8980.01367188
53,6245.953125
54,9376.83203125
55,4835.57470703
56,4726.79443359
57,6118.51025391
58,5972.40380859
59,9100.83203125
60,7374.91552734
61,5546.1171875
62,7639.68261719
63,6779.24023438
64,10606.7841797
65,4044.19677734
66,12738.3964844
67,4804.16894531
68,5899.70996094
69,8558.4765625
70,4889.64306641
71,6490.85205078
72,6458.23925781
73,7388.72265625
74,5484.04345703
75,5628.55712891
76,7343.81982422
77,7816.59570312
78,7797.19091797
79,4816.30078125
80,7143.14355469
81,10704.7763672
82,6638.9609375
83,4565.65625
84,6528.83398438
85,5914.93457031
86,5838.52783203
87,7707.83886719
88,3863.9152832
89,7981.52587891
90,5892.9609375
91,6997.4375
92,6928.63964844
93,3963.11523438
94,6160.40966797
95,5325.21289062
96,7963.74707031
97,7679.74755859
98,5140.27490234
99,4997.16259766
100,7278.52783203
101,5701.97167969
102,6261.15722656
103,7063.90625
104,6413.48193359
105,7429.46289062
106,5983.37988281
107,4168.28076172
108,7422.125
109,8115.03808594
110,7899.54931641
111,8257.83007812
112,7663.48876953
113,5485.16845703
114,8731.44335938
115,5506.06787109
116,7431.65283203
117,8807.43945312
118,6302.96923828
119,10166.8779297
120,7349.36279297
121,7516.21923828
122,5911.06005859
123,7241.61279297
124,8314.94042969
125,6561.39648438
126,3865.54101562
127,5350.36425781
128,7689.38574219
129,5406.82910156
130,4713.45800781
131,8421.06640625
132,6851.02294922
133,5660.60839844
134,6444.30761719
135,5251.94189453
136,7055.48925781
137,6969.33544922
138,7202.90527344
139,5730.12695312
140,5020.99511719
141,6489.43457031
142,3706.47827148
143,5945.90478516
144,5720.26464844
145,8205.27441406
146,6821.99267578
147,6190.76318359
148,11523.4736328
149,4766.125
150,5655.93994141
151,9364.328125
152,7010.36425781
153,8153.82324219
154,7516.77099609
155,5640.48291016
156,6095.87353516
157,5106.27197266
158,8204.6796875
159,11487.4697266
160,6314.10693359
161,3172.01342773
162,4557.19775391
163,9263.96191406
164,9044.95605469
165,6220.56591797
166,7027.16748047
167,5029.34521484
168,5328.47460938
169,3416.90673828
170,5185.80957031
171,6363.27880859
172,7149.59179688
173,7038.57763672
174,6988.31982422
175,7751.93505859
176,8754.40039062
177,7311.84375
178,4873.18798828
179,9195.2109375
180,9887.40039062
181,6361.87109375
182,7805.47265625
183,5402.375
184,6380.12597656
185,4031.99755859
186,6904.51416016
187,5476.72509766
188,9274.08496094
189,7364.24560547
190,8113.05712891
191,7432.98535156
192,5635.63769531
193,8419.29882812
194,17537.1835938
195,9846.44433594
196,5547.38720703
197,2922.46826172
198,6055.57910156
199,8305.88867188
200,5877.63037109
201,11896.3886719
202,18392.3789062
203,4243.953125
204,5236.00048828
205,8983.96386719
206,4702.08789062
207,8674.9140625
208,6867.96191406
209,7398.77929688
210,4658.04003906
211,6329.90576172
212,5395.14501953
213,7465.31347656
214,9106.51074219
215,5962.30615234
216,5811.09814453
217,7593.87060547
218,5257.61572266
219,5170.39404297
220,7495.2578125
221,5829.11816406
222,5603.35351562
223,7559.23388672
224,6442.77148438
225,5641.71533203
226,7026.35644531
227,6968.06591797
228,8101.44238281
229,7188.85595703
230,7864.53125
231,6060.79150391
232,4085.7565918
233,6185.03222656
234,6852.57861328
235,5796.33984375
236,4378.01318359
237,8297.83496094
238,7384.87597656
239,9154.13574219
240,6826.76416016
241,5567.22265625
242,5378.26123047
243,4564.8203125
244,9221.12011719
245,5319.62304688
246,7686.76074219
247,13982.2597656
248,6925.84472656
249,7774.93408203
250,5572.47705078
251,4746.48925781
252,6845.62744141
253,4220.96875
254,5681.98144531
255,10974.3769531
256,5357.92285156
257,15866.7763672
258,12421.7314453
259,4760.9765625
260,6410.46728516
261,6022.87744141
262,6701.21289062
263,5537.51708984
264,10183.890625
265,7849.25146484
266,9343.18457031
267,4543.67675781
268,7144.42480469
269,5394.02294922
270,7831.87939453
271,6715.52001953
272,6182.91455078
273,6390.19287109
274,5996.48046875
275,7884.98339844
276,9949.65625
277,5797.34082031
278,9835.66015625
279,6095.40820312
280,10587.8837891
281,5518.15039062
282,5323.48095703
283,5369.81347656
284,9888.82421875
285,6274.25585938
286,7434.05615234
287,6120.42480469
288,8735.01660156
289,4554.38183594
290,8748.06542969
291,7096.50341797
292,4226.10546875
293,13540.1025391
294,16640.265625
295,6691.23681641
296,6995.98291016
297,9213.63867188
298,10813.5283203
299,11268.0458984
300,5467.7890625
301,7450.38964844
302,5721.50878906
303,7497.93164062
304,3774.22631836
305,6100.97460938
306,5749.53515625
307,5560.92822266
308,7312.63867188
309,5085.46777344
310,5183.55419922
311,6905.88378906
312,4128.87792969
313,4596.35791016
314,6111.03857422
315,6442.49462891
316,8128.97460938
317,8126.02880859
318,7319.05859375
319,5961.02099609
320,6170.81298828
321,11687.0419922
